Date Day,Date,Power_kW,Temperature (C),Hour,Week Day
21-12-2017,2017-12-21 16:00:00,184.1865415,14.79,16,3
21-12-2017,2017-12-21 17:00:00,149.023992,14.73,17,3
21-12-2017,2017-12-21 18:00:00,138.9710255,13.81,18,3
21-12-2017,2017-12-21 19:00:00,102.90476,13.9,19,3
21-12-2017,2017-12-21 20:00:00,75.604496,13.81,20,3
21-12-2017,2017-12-21 21:00:00,52.310211,13.81,21,3
21-12-2017,2017-12-21 22:00:00,43.489803,13.64,22,3
21-12-2017,2017-12-21 23:00:00,42.884995,13.34,23,3
22-12-2017,2017-12-22 00:00:00,42.3118695,11.88,00,4
22-12-2017,2017-12-22 01:00:00,41.70728,11.56,01,4
22-12-2017,2017-12-22 02:00:00,41.27858300000001,11.2,02,4
22-12-2017,2017-12-22 03:00:00,41.856297,11.11,03,4
22-12-2017,2017-12-22 04:00:00,42.045081,10.08,04,4
22-12-2017,2017-12-22 05:00:00,42.3227945,10.05,05,4
22-12-2017,2017-12-22 06:00:00,48.0208375,10.79,06,4
22-12-2017,2017-12-22 07:00:00,86.264237,9.32,07,4
22-12-2017,2017-12-22 08:00:00,111.2451235,7.97,08,4
22-12-2017,2017-12-22 09:00:00,119.0481955,9.22,09,4
22-12-2017,2017-12-22 10:00:00,203.1693845,11.11,10,4
22-12-2017,2017-12-22 11:00:00,174.357756,12.5,11,4
22-12-2017,2017-12-22 12:00:00,181.115961,13.69,12,4
22-12-2017,2017-12-22 13:00:00,192.5716975,15.99,13,4
22-12-2017,2017-12-22 14:00:00,192.2898325,17.35,14,4
22-12-2017,2017-12-22 15:00:00,186.9335235,16.94,15,4
22-12-2017,2017-12-22 16:00:00,171.6302205,17.33,16,4
22-12-2017,2017-12-22 17:00:00,130.9293515,16.17,17,4
22-12-2017,2017-12-22 18:00:00,124.5565805,14.49,18,4
22-12-2017,2017-12-22 19:00:00,87.6357615,13.47,19,4
22-12-2017,2017-12-22 20:00:00,70.5923245,12.77,20,4
22-12-2017,2017-12-22 21:00:00,53.28231750000001,12.22,21,4
22-12-2017,2017-12-22 22:00:00,45.8651165,12.29,22,4
22-12-2017,2017-12-22 23:00:00,42.173996,11.94,23,4
23-12-2017,2017-12-23 00:00:00,42.5574635,11.69,00,5
23-12-2017,2017-12-23 01:00:00,42.235613,10.95,01,5
23-12-2017,2017-12-23 02:00:00,41.511941,11.02,02,5
23-12-2017,2017-12-23 03:00:00,42.2091745,10.89,03,5
23-12-2017,2017-12-23 04:00:00,42.1881985,10.56,04,5
23-12-2017,2017-12-23 05:00:00,41.727382,10.07,05,5
23-12-2017,2017-12-23 06:00:00,42.436196,10.13,06,5
23-12-2017,2017-12-23 07:00:00,43.8221415,9.57,07,5
23-12-2017,2017-12-23 08:00:00,44.777205,7.49,08,5
23-12-2017,2017-12-23 09:00:00,45.222071,6.402,09,5
23-12-2017,2017-12-23 10:00:00,73.752053,5.9060000000000015,10,5
23-12-2017,2017-12-23 11:00:00,87.90735699999998,7.53,11,5
23-12-2017,2017-12-23 12:00:00,83.349884,8.9,12,5
23-12-2017,2017-12-23 13:00:00,82.2890665,10.92,13,5
23-12-2017,2017-12-23 14:00:00,80.499333,11.35,14,5
23-12-2017,2017-12-23 15:00:00,78.601879,12.36,15,5
23-12-2017,2017-12-23 16:00:00,50.8469165,13.33,16,5
23-12-2017,2017-12-23 17:00:00,46.4402085,13.3,17,5
23-12-2017,2017-12-23 18:00:00,47.5689795,12.88,18,5
23-12-2017,2017-12-23 19:00:00,46.866502,13.05,19,5
23-12-2017,2017-12-23 20:00:00,47.7175595,13.36,20,5
23-12-2017,2017-12-23 21:00:00,44.559142,12.62,21,5
23-12-2017,2017-12-23 22:00:00,44.625129,11.38,22,5
23-12-2017,2017-12-23 23:00:00,42.58302800000001,10.9,23,5
24-12-2017,2017-12-24 00:00:00,42.6085925,9.66,00,6
24-12-2017,2017-12-24 01:00:00,42.4801145,9.46,01,6
24-12-2017,2017-12-24 02:00:00,42.326509,8.85,02,6
24-12-2017,2017-12-24 03:00:00,42.3660575,8.12,03,6
24-12-2017,2017-12-24 04:00:00,42.082663,8.02,04,6
24-12-2017,2017-12-24 05:00:00,41.80342,7.78,05,6
24-12-2017,2017-12-24 06:00:00,41.630368,8.25,06,6
24-12-2017,2017-12-24 07:00:00,43.6219955,7.52,07,6
24-12-2017,2017-12-24 08:00:00,42.8952645,7.65,08,6
24-12-2017,2017-12-24 09:00:00,43.8234525,7.39,09,6
24-12-2017,2017-12-24 10:00:00,43.7666425,7.88,10,6
24-12-2017,2017-12-24 11:00:00,43.7159505,8.88,11,6
24-12-2017,2017-12-24 12:00:00,44.1031325,9.33,12,6
24-12-2017,2017-12-24 13:00:00,43.682957,10.32,13,6
24-12-2017,2017-12-24 14:00:00,43.519956,11.08,14,6
24-12-2017,2017-12-24 15:00:00,43.610852,11.8,15,6
24-12-2017,2017-12-24 16:00:00,44.6808465,12.48,16,6
24-12-2017,2017-12-24 17:00:00,44.0034965,12.41,17,6
24-12-2017,2017-12-24 18:00:00,43.53831,12.6,18,6
24-12-2017,2017-12-24 19:00:00,43.9589225,12.6,19,6
24-12-2017,2017-12-24 20:00:00,43.5101235,12.76,20,6
24-12-2017,2017-12-24 21:00:00,40.7989755,12.49,21,6
24-12-2017,2017-12-24 22:00:00,41.8709365,11.86,22,6
24-12-2017,2017-12-24 23:00:00,42.4211195,11.44,23,6
25-12-2017,2017-12-25 00:00:00,41.99373350000001,11.17,00,0
25-12-2017,2017-12-25 01:00:00,41.66795,10.49,01,0
25-12-2017,2017-12-25 02:00:00,41.659647,10.26,02,0
25-12-2017,2017-12-25 03:00:00,40.8348095,9.94,03,0
25-12-2017,2017-12-25 04:00:00,41.3710085,9.47,04,0
25-12-2017,2017-12-25 05:00:00,40.9418745,9.24,05,0
25-12-2017,2017-12-25 06:00:00,42.640275,8.85,06,0
25-12-2017,2017-12-25 07:00:00,51.6304575,8.85,07,0
25-12-2017,2017-12-25 08:00:00,62.6214445,8.9,08,0
25-12-2017,2017-12-25 09:00:00,62.8259605,8.74,09,0
25-12-2017,2017-12-25 10:00:00,63.1659465,8.89,10,0
25-12-2017,2017-12-25 11:00:00,62.77439449999999,9.99,11,0
25-12-2017,2017-12-25 12:00:00,62.881678,11.47,12,0
25-12-2017,2017-12-25 13:00:00,63.966312,12.26,13,0
25-12-2017,2017-12-25 14:00:00,64.648032,14.01,14,0
25-12-2017,2017-12-25 15:00:00,64.881827,13.91,15,0
25-12-2017,2017-12-25 16:00:00,64.486779,14.09,16,0
25-12-2017,2017-12-25 17:00:00,64.2536395,14.03,17,0
25-12-2017,2017-12-25 18:00:00,63.3237035,13.63,18,0
25-12-2017,2017-12-25 19:00:00,60.17599250000001,13.82,19,0
25-12-2017,2017-12-25 20:00:00,58.692159,12.0,20,0
25-12-2017,2017-12-25 21:00:00,45.8699235,11.89,21,0
25-12-2017,2017-12-25 22:00:00,42.54632,11.65,22,0
25-12-2017,2017-12-25 23:00:00,41.365109,11.54,23,0
26-12-2017,2017-12-26 00:00:00,41.334082,11.79,00,1
26-12-2017,2017-12-26 01:00:00,40.8090265,11.33,01,1
26-12-2017,2017-12-26 02:00:00,40.9318235,11.1,02,1
26-12-2017,2017-12-26 03:00:00,40.231094,10.91,03,1
26-12-2017,2017-12-26 04:00:00,40.9698425,10.11,04,1
26-12-2017,2017-12-26 05:00:00,40.52301,10.45,05,1
26-12-2017,2017-12-26 06:00:00,42.624106,10.39,06,1
26-12-2017,2017-12-26 07:00:00,77.872089,10.71,07,1
26-12-2017,2017-12-26 08:00:00,93.980783,10.71,08,1
26-12-2017,2017-12-26 09:00:00,99.4771505,10.81,09,1
26-12-2017,2017-12-26 10:00:00,174.9291335,11.13,10,1
26-12-2017,2017-12-26 11:00:00,152.7723595,11.55,11,1
26-12-2017,2017-12-26 12:00:00,152.447887,12.71,12,1
26-12-2017,2017-12-26 13:00:00,153.5239995,13.16,13,1
26-12-2017,2017-12-26 14:00:00,157.3752805,13.22,14,1
26-12-2017,2017-12-26 15:00:00,161.589053,13.32,15,1
26-12-2017,2017-12-26 16:00:00,136.847424,12.99,16,1
26-12-2017,2017-12-26 17:00:00,109.1046975,13.28,17,1
26-12-2017,2017-12-26 18:00:00,106.494278,13.21,18,1
26-12-2017,2017-12-26 19:00:00,78.8948875,13.41,19,1
26-12-2017,2017-12-26 20:00:00,71.866398,13.72,20,1
26-12-2017,2017-12-26 21:00:00,52.2588635,13.87,21,1
26-12-2017,2017-12-26 22:00:00,44.4584135,14.08,22,1
26-12-2017,2017-12-26 23:00:00,41.75972,14.0,23,1
27-12-2017,2017-12-27 00:00:00,42.118497,14.07,00,2
27-12-2017,2017-12-27 01:00:00,40.784773,14.17,01,2
27-12-2017,2017-12-27 02:00:00,40.178654,14.27,02,2
27-12-2017,2017-12-27 03:00:00,39.900722,13.08,03,2
27-12-2017,2017-12-27 04:00:00,40.448283,13.24,04,2
27-12-2017,2017-12-27 05:00:00,40.8300025,13.48,05,2
27-12-2017,2017-12-27 06:00:00,48.446257,12.73,06,2
27-12-2017,2017-12-27 07:00:00,80.556143,12.35,07,2
27-12-2017,2017-12-27 08:00:00,102.414883,11.86,08,2
27-12-2017,2017-12-27 09:00:00,115.480309,12.3,09,2
27-12-2017,2017-12-27 10:00:00,205.9867235,12.81,10,2
27-12-2017,2017-12-27 11:00:00,188.2550115,13.77,11,2
27-12-2017,2017-12-27 12:00:00,192.2155425,13.6,12,2
27-12-2017,2017-12-27 13:00:00,193.3006135,12.42,13,2
27-12-2017,2017-12-27 14:00:00,201.5546695,13.64,14,2
27-12-2017,2017-12-27 15:00:00,192.4082595,13.38,15,2
27-12-2017,2017-12-27 16:00:00,171.1136865,13.74,16,2
27-12-2017,2017-12-27 17:00:00,133.8476375,13.62,17,2
27-12-2017,2017-12-27 18:00:00,127.7340075,13.24,18,2
27-12-2017,2017-12-27 19:00:00,95.1862475,13.17,19,2
27-12-2017,2017-12-27 20:00:00,72.39582349999998,13.22,20,2
27-12-2017,2017-12-27 21:00:00,51.2275435,13.24,21,2
27-12-2017,2017-12-27 22:00:00,42.49825,13.58,22,2
27-12-2017,2017-12-27 23:00:00,41.668824,13.86,23,2
28-12-2017,2017-12-28 00:00:00,41.536413,14.25,00,3
28-12-2017,2017-12-28 01:00:00,41.0244675,14.39,01,3
28-12-2017,2017-12-28 02:00:00,41.705532,13.82,02,3
28-12-2017,2017-12-28 03:00:00,40.74762800000001,14.01,03,3
28-12-2017,2017-12-28 04:00:00,39.7672185,13.64,04,3
28-12-2017,2017-12-28 05:00:00,40.2186395,13.31,05,3
28-12-2017,2017-12-28 06:00:00,47.620327,13.67,06,3
28-12-2017,2017-12-28 07:00:00,78.940991,13.46,07,3
28-12-2017,2017-12-28 08:00:00,101.1971825,13.45,08,3
28-12-2017,2017-12-28 09:00:00,114.0825645,13.53,09,3
28-12-2017,2017-12-28 10:00:00,209.894596,13.93,10,3
28-12-2017,2017-12-28 11:00:00,184.844882,14.58,11,3
28-12-2017,2017-12-28 12:00:00,195.551382,15.3,12,3
28-12-2017,2017-12-28 13:00:00,189.132726,15.41,13,3
28-12-2017,2017-12-28 14:00:00,183.900088,15.02,14,3
28-12-2017,2017-12-28 15:00:00,182.8965175,14.9,15,3
28-12-2017,2017-12-28 16:00:00,177.0018245,14.63,16,3
28-12-2017,2017-12-28 17:00:00,130.191914,14.62,17,3
28-12-2017,2017-12-28 18:00:00,127.4980275,14.38,18,3
28-12-2017,2017-12-28 19:00:00,88.08761949999997,14.33,19,3
28-12-2017,2017-12-28 20:00:00,70.0902115,14.64,20,3
28-12-2017,2017-12-28 21:00:00,51.7746675,14.72,21,3
28-12-2017,2017-12-28 22:00:00,42.88718,14.48,22,3
28-12-2017,2017-12-28 23:00:00,41.205604,14.57,23,3
29-12-2017,2017-12-29 00:00:00,41.684556,13.94,00,4
29-12-2017,2017-12-29 01:00:00,39.932623,14.06,01,4
29-12-2017,2017-12-29 02:00:00,40.047991,14.29,02,4
29-12-2017,2017-12-29 03:00:00,39.945296,14.28,03,4
29-12-2017,2017-12-29 04:00:00,39.970205,14.49,04,4
29-12-2017,2017-12-29 05:00:00,39.445368,14.61,05,4
29-12-2017,2017-12-29 06:00:00,46.783035,14.53,06,4
29-12-2017,2017-12-29 07:00:00,78.980758,14.39,07,4
29-12-2017,2017-12-29 08:00:00,100.7033725,14.46,08,4
29-12-2017,2017-12-29 09:00:00,115.16698,14.57,09,4
29-12-2017,2017-12-29 10:00:00,206.027583,14.82,10,4
29-12-2017,2017-12-29 11:00:00,202.771059,15.61,11,4
29-12-2017,2017-12-29 12:00:00,187.365061,15.98,12,4
29-12-2017,2017-12-29 13:00:00,189.5240595,16.16,13,4
29-12-2017,2017-12-29 14:00:00,201.402812,15.84,14,4
29-12-2017,2017-12-29 15:00:00,191.7789795,15.72,15,4
29-12-2017,2017-12-29 16:00:00,160.6536545,15.98,16,4
29-12-2017,2017-12-29 17:00:00,124.308146,16.17,17,4
29-12-2017,2017-12-29 18:00:00,118.770482,15.36,18,4
29-12-2017,2017-12-29 19:00:00,86.3680245,14.83,19,4
29-12-2017,2017-12-29 20:00:00,71.745349,14.52,20,4
29-12-2017,2017-12-29 21:00:00,50.0415255,14.18,21,4
29-12-2017,2017-12-29 22:00:00,42.8808435,14.21,22,4
29-12-2017,2017-12-29 23:00:00,40.103053,14.36,23,4
30-12-2017,2017-12-30 00:00:00,39.0662705,14.09,00,5
30-12-2017,2017-12-30 01:00:00,38.445512,13.73,01,5
30-12-2017,2017-12-30 02:00:00,38.561754,13.15,02,5
30-12-2017,2017-12-30 03:00:00,38.86678,13.0,03,5
30-12-2017,2017-12-30 04:00:00,38.843182,13.06,04,5
30-12-2017,2017-12-30 05:00:00,38.438083,12.15,05,5
30-12-2017,2017-12-30 06:00:00,39.0990455,12.04,06,5
30-12-2017,2017-12-30 07:00:00,41.365546,12.06,07,5
30-12-2017,2017-12-30 08:00:00,42.538891,11.9,08,5
30-12-2017,2017-12-30 09:00:00,44.4868185,12.52,09,5
30-12-2017,2017-12-30 10:00:00,79.6696885,13.12,10,5
30-12-2017,2017-12-30 11:00:00,85.2908195,13.55,11,5
30-12-2017,2017-12-30 12:00:00,78.107632,13.99,12,5
30-12-2017,2017-12-30 13:00:00,71.4523405,15.17,13,5
30-12-2017,2017-12-30 14:00:00,71.66188199999998,15.62,14,5
30-12-2017,2017-12-30 15:00:00,78.76356899999998,15.37,15,5
30-12-2017,2017-12-30 16:00:00,51.4425475,14.81,16,5
30-12-2017,2017-12-30 17:00:00,47.06053,14.39,17,5
30-12-2017,2017-12-30 18:00:00,48.5649025,14.06,18,5
30-12-2017,2017-12-30 19:00:00,47.0415205,14.13,19,5
30-12-2017,2017-12-30 20:00:00,45.6723995,14.21,20,5
30-12-2017,2017-12-30 21:00:00,43.1880545,14.06,21,5
30-12-2017,2017-12-30 22:00:00,42.1195895,14.2,22,5
30-12-2017,2017-12-30 23:00:00,40.128836,13.85,23,5
31-12-2017,2017-12-31 00:00:00,39.62300850000001,13.71,00,6
31-12-2017,2017-12-31 01:00:00,39.765252,13.45,01,6
31-12-2017,2017-12-31 02:00:00,39.5002115,13.21,02,6
31-12-2017,2017-12-31 03:00:00,39.522717,13.16,03,6
31-12-2017,2017-12-31 04:00:00,39.1908155,13.24,04,6
31-12-2017,2017-12-31 05:00:00,39.297225,13.01,05,6
31-12-2017,2017-12-31 06:00:00,38.998754,12.78,06,6
31-12-2017,2017-12-31 07:00:00,41.0126685,13.27,07,6
31-12-2017,2017-12-31 08:00:00,41.001962,13.67,08,6
31-12-2017,2017-12-31 09:00:00,40.8846275,14.17,09,6
31-12-2017,2017-12-31 10:00:00,41.341511,14.52,10,6
31-12-2017,2017-12-31 11:00:00,40.8758875,15.06,11,6
31-12-2017,2017-12-31 12:00:00,41.2211175,14.91,12,6
31-12-2017,2017-12-31 13:00:00,41.317913,13.37,13,6
31-12-2017,2017-12-31 14:00:00,41.8560785,14.38,14,6
31-12-2017,2017-12-31 15:00:00,42.4219935,15.5,15,6
31-12-2017,2017-12-31 16:00:00,42.9262915,14.75,16,6
31-12-2017,2017-12-31 17:00:00,43.354333,14.61,17,6
31-12-2017,2017-12-31 18:00:00,43.496795,13.71,18,6
31-12-2017,2017-12-31 19:00:00,43.511653,13.2,19,6
31-12-2017,2017-12-31 20:00:00,43.6530225,12.99,20,6
31-12-2017,2017-12-31 21:00:00,41.317476,13.01,21,6
31-12-2017,2017-12-31 22:00:00,41.1800395,12.71,22,6
31-12-2017,2017-12-31 23:00:00,41.28776,12.38,23,6
01-01-2018,2018-01-01 00:00:00,40.694314,12.39,00,0
01-01-2018,2018-01-01 01:00:00,40.970935,11.47,01,0
01-01-2018,2018-01-01 02:00:00,41.1031275,11.05,02,0
01-01-2018,2018-01-01 03:00:00,41.0340815,10.65,03,0
01-01-2018,2018-01-01 04:00:00,40.5594995,10.76,04,0
01-01-2018,2018-01-01 05:00:00,39.8895785,11.05,05,0
01-01-2018,2018-01-01 06:00:00,41.8394725,11.14,06,0
01-01-2018,2018-01-01 07:00:00,51.078745,11.54,07,0
01-01-2018,2018-01-01 08:00:00,62.928874,11.24,08,0
01-01-2018,2018-01-01 09:00:00,63.2848105,11.61,09,0
01-01-2018,2018-01-01 10:00:00,64.14591899999999,13.39,10,0
01-01-2018,2018-01-01 11:00:00,63.949269,15.15,11,0
01-01-2018,2018-01-01 12:00:00,63.9599755,13.72,12,0
01-01-2018,2018-01-01 13:00:00,64.4096485,14.28,13,0
01-01-2018,2018-01-01 14:00:00,64.9742525,14.51,14,0
01-01-2018,2018-01-01 15:00:00,64.7889645,15.19,15,0
01-01-2018,2018-01-01 16:00:00,64.1706095,14.13,16,0
01-01-2018,2018-01-01 17:00:00,65.44949,14.36,17,0
01-01-2018,2018-01-01 18:00:00,67.311984,13.61,18,0
01-01-2018,2018-01-01 19:00:00,63.504403,13.32,19,0
01-01-2018,2018-01-01 20:00:00,60.8507205,13.11,20,0
01-01-2018,2018-01-01 21:00:00,46.4791015,13.1,21,0
01-01-2018,2018-01-01 22:00:00,42.197157,13.02,22,0
01-01-2018,2018-01-01 23:00:00,41.8748695,13.02,23,0
01-02-2018,2018-02-01 00:00:00,40.75462,12.8,00,3
01-02-2018,2018-02-01 01:00:00,40.1163815,12.74,01,3
01-02-2018,2018-02-01 02:00:00,40.6294195,12.67,02,3
01-02-2018,2018-02-01 03:00:00,40.805749,12.09,03,3
01-02-2018,2018-02-01 04:00:00,40.3174015,12.45,04,3
01-02-2018,2018-02-01 05:00:00,40.2483555,12.01,05,3
01-02-2018,2018-02-01 06:00:00,48.35405,12.34,06,3
01-02-2018,2018-02-01 07:00:00,83.234953,12.03,07,3
01-02-2018,2018-02-01 08:00:00,104.3584405,11.75,08,3
01-02-2018,2018-02-01 09:00:00,121.1204495,12.48,09,3
01-02-2018,2018-02-01 10:00:00,168.135313,13.55,10,3
01-02-2018,2018-02-01 11:00:00,169.6230795,13.56,11,3
01-02-2018,2018-02-01 12:00:00,167.39066499999996,14.45,12,3
01-02-2018,2018-02-01 13:00:00,169.5483525,14.81,13,3
01-02-2018,2018-02-01 14:00:00,170.9485005,14.81,14,3
01-02-2018,2018-02-01 15:00:00,170.917255,14.73,15,3
01-02-2018,2018-02-01 16:00:00,167.325989,14.86,16,3
01-02-2018,2018-02-01 17:00:00,137.3589325,14.54,17,3
01-02-2018,2018-02-01 18:00:00,127.805894,14.25,18,3
01-02-2018,2018-02-01 19:00:00,99.138694,14.12,19,3
01-02-2018,2018-02-01 20:00:00,77.6944485,14.03,20,3
01-02-2018,2018-02-01 21:00:00,53.4173505,14.18,21,3
01-02-2018,2018-02-01 22:00:00,43.082519,13.62,22,3
01-02-2018,2018-02-01 23:00:00,41.2490855,13.41,23,3
01-03-2018,2018-03-01 00:00:00,39.704946,13.38,00,3
01-03-2018,2018-03-01 01:00:00,39.1322575,13.09,01,3
01-03-2018,2018-03-01 02:00:00,39.3083685,13.0,02,3
01-03-2018,2018-03-01 03:00:00,39.674793,13.23,03,3
01-03-2018,2018-03-01 04:00:00,38.236189,13.07,04,3
01-03-2018,2018-03-01 05:00:00,38.782439,13.13,05,3
01-03-2018,2018-03-01 06:00:00,47.433291,13.04,06,3
01-03-2018,2018-03-01 07:00:00,82.457093,13.04,07,3
01-03-2018,2018-03-01 08:00:00,103.8681265,12.98,08,3
01-03-2018,2018-03-01 09:00:00,125.523443,13.33,09,3
01-03-2018,2018-03-01 10:00:00,168.055342,13.67,10,3
01-03-2018,2018-03-01 11:00:00,172.801162,14.24,11,3
01-03-2018,2018-03-01 12:00:00,174.7032045,15.19,12,3
01-03-2018,2018-03-01 13:00:00,171.097299,15.27,13,3
01-03-2018,2018-03-01 14:00:00,181.0392675,14.58,14,3
01-03-2018,2018-03-01 15:00:00,183.9142905,15.28,15,3
01-03-2018,2018-03-01 16:00:00,171.709973,15.31,16,3
01-03-2018,2018-03-01 17:00:00,147.910516,15.0,17,3
01-03-2018,2018-03-01 18:00:00,133.8581255,14.66,18,3
01-03-2018,2018-03-01 19:00:00,100.8419015,14.1,19,3
01-03-2018,2018-03-01 20:00:00,73.55474749999998,14.01,20,3
01-03-2018,2018-03-01 21:00:00,50.5174185,14.26,21,3
01-03-2018,2018-03-01 22:00:00,42.108446,14.18,22,3
01-03-2018,2018-03-01 23:00:00,38.8578215,14.29,23,3
01-04-2018,2018-04-01 00:00:00,37.604724,14.22,00,6
01-04-2018,2018-04-01 01:00:00,37.6010095,14.02,01,6
01-04-2018,2018-04-01 02:00:00,38.6690375,13.69,02,6
01-04-2018,2018-04-01 03:00:00,38.3937275,13.46,03,6
01-04-2018,2018-04-01 04:00:00,37.8199465,13.45,04,6
01-04-2018,2018-04-01 05:00:00,44.3019675,13.46,05,6
01-04-2018,2018-04-01 06:00:00,43.006481,13.39,06,6
01-04-2018,2018-04-01 07:00:00,82.6902325,13.18,07,6
01-04-2018,2018-04-01 08:00:00,105.8503585,13.24,08,6
01-04-2018,2018-04-01 09:00:00,124.2598575,13.82,09,6
01-04-2018,2018-04-01 10:00:00,178.19155700000005,13.19,10,6
01-04-2018,2018-04-01 11:00:00,217.2158755,13.84,11,6
01-04-2018,2018-04-01 12:00:00,243.7133705,13.56,12,6
01-04-2018,2018-04-01 13:00:00,217.603276,14.88,13,6
01-04-2018,2018-04-01 14:00:00,208.4750015,15.23,14,6
01-04-2018,2018-04-01 15:00:00,209.85526600000003,14.11,15,6
01-04-2018,2018-04-01 16:00:00,195.1342655,14.04,16,6
01-04-2018,2018-04-01 17:00:00,144.0843625,13.47,17,6
01-04-2018,2018-04-01 18:00:00,134.5319795,13.52,18,6
01-04-2018,2018-04-01 19:00:00,99.022452,13.68,19,6
01-04-2018,2018-04-01 20:00:00,79.0294835,13.84,20,6
01-04-2018,2018-04-01 21:00:00,58.21276999999999,13.84,21,6
01-04-2018,2018-04-01 22:00:00,48.0343845,13.85,22,6
01-04-2018,2018-04-01 23:00:00,43.9855795,13.92,23,6
01-05-2018,2018-05-01 00:00:00,43.1338665,13.99,00,1
01-05-2018,2018-05-01 01:00:00,42.46307150000001,13.97,01,1
01-05-2018,2018-05-01 02:00:00,43.339038,14.08,02,1
01-05-2018,2018-05-01 03:00:00,42.5731955,14.06,03,1
01-05-2018,2018-05-01 04:00:00,42.35950250000001,14.15,04,1
01-05-2018,2018-05-01 05:00:00,41.706843,14.23,05,1
01-05-2018,2018-05-01 06:00:00,47.713845,14.3,06,1
01-05-2018,2018-05-01 07:00:00,88.2217785,14.29,07,1
01-05-2018,2018-05-01 08:00:00,111.9172295,13.8,08,1
01-05-2018,2018-05-01 09:00:00,132.8980365,12.38,09,1
01-05-2018,2018-05-01 10:00:00,235.157566,12.51,10,1
01-05-2018,2018-05-01 11:00:00,206.62671,12.28,11,1
01-05-2018,2018-05-01 12:00:00,214.334079,11.99,12,1
01-05-2018,2018-05-01 13:00:00,206.493862,12.28,13,1
01-05-2018,2018-05-01 14:00:00,212.9900855,11.92,14,1
01-05-2018,2018-05-01 15:00:00,209.4949595,10.92,15,1
01-05-2018,2018-05-01 16:00:00,202.9473885,10.62,16,1
01-05-2018,2018-05-01 17:00:00,151.479058,10.29,17,1
01-05-2018,2018-05-01 18:00:00,138.10314350000002,10.62,18,1
01-05-2018,2018-05-01 19:00:00,103.9660145,10.58,19,1
01-05-2018,2018-05-01 20:00:00,79.85606899999998,10.18,20,1
01-05-2018,2018-05-01 21:00:00,59.7486065,9.97,21,1
01-05-2018,2018-05-01 22:00:00,48.477721,9.77,22,1
01-05-2018,2018-05-01 23:00:00,44.1057545,9.74,23,1
01-06-2018,2018-06-01 00:00:00,44.313548,9.61,00,4
01-06-2018,2018-06-01 01:00:00,43.2855055,9.03,01,4
01-06-2018,2018-06-01 02:00:00,42.871011,7.93,02,4
01-06-2018,2018-06-01 03:00:00,42.7160945,7.88,03,4
01-06-2018,2018-06-01 04:00:00,42.544572,7.87,04,4
01-06-2018,2018-06-01 05:00:00,42.5277475,7.87,05,4
01-06-2018,2018-06-01 06:00:00,42.364091,8.16,06,4
01-06-2018,2018-06-01 07:00:00,45.74516,7.29,07,4
01-06-2018,2018-06-01 08:00:00,46.331614,6.646,08,4
01-06-2018,2018-06-01 09:00:00,46.320689,7.58,09,4
01-06-2018,2018-06-01 10:00:00,73.304565,8.38,10,4
01-06-2018,2018-06-01 11:00:00,93.28202,9.44,11,4
01-06-2018,2018-06-01 12:00:00,84.9420935,10.08,12,4
01-06-2018,2018-06-01 13:00:00,78.395178,10.38,13,4
01-06-2018,2018-06-01 14:00:00,77.341134,10.1,14,4
01-06-2018,2018-06-01 15:00:00,84.7747225,10.73,15,4
01-06-2018,2018-06-01 16:00:00,55.6827585,10.28,16,4
01-06-2018,2018-06-01 17:00:00,52.61917,10.17,17,4
01-06-2018,2018-06-01 18:00:00,54.3188815,8.64,18,4
01-06-2018,2018-06-01 19:00:00,53.7333015,7.77,19,4
01-06-2018,2018-06-01 20:00:00,49.5490265,7.85,20,4
01-06-2018,2018-06-01 21:00:00,45.3726175,8.2,21,4
01-06-2018,2018-06-01 22:00:00,44.295631,8.66,22,4
01-06-2018,2018-06-01 23:00:00,44.9198855,8.8,23,4
01-07-2018,2018-07-01 00:00:00,43.835033,8.75,00,6
01-07-2018,2018-07-01 01:00:00,43.034886,7.78,01,6
01-07-2018,2018-07-01 02:00:00,43.1583385,8.1,02,6
01-07-2018,2018-07-01 03:00:00,43.4686085,7.12,03,6
01-07-2018,2018-07-01 04:00:00,43.1412955,7.51,04,6
01-07-2018,2018-07-01 05:00:00,42.94399,8.28,05,6
01-07-2018,2018-07-01 06:00:00,42.0872515,8.06,06,6
01-07-2018,2018-07-01 07:00:00,43.9680995,8.47,07,6
01-07-2018,2018-07-01 08:00:00,44.1546985,8.5,08,6
01-07-2018,2018-07-01 09:00:00,43.034012,8.6,09,6
01-07-2018,2018-07-01 10:00:00,42.610996,9.4,10,6
01-07-2018,2018-07-01 11:00:00,42.757828,10.03,11,6
01-07-2018,2018-07-01 12:00:00,42.4538945,10.37,12,6
01-07-2018,2018-07-01 13:00:00,42.3306605,10.86,13,6
01-07-2018,2018-07-01 14:00:00,42.214637,10.62,14,6
01-07-2018,2018-07-01 15:00:00,42.045081,11.01,15,6
01-07-2018,2018-07-01 16:00:00,43.04887,10.96,16,6
01-07-2018,2018-07-01 17:00:00,46.616101,10.8,17,6
01-07-2018,2018-07-01 18:00:00,52.59622750000001,10.34,18,6
01-07-2018,2018-07-01 19:00:00,52.2129785,9.89,19,6
01-09-2018,2018-09-01 12:00:00,211.480032,10.68,12,5
01-09-2018,2018-09-01 13:00:00,214.660081,10.68,13,5
