Date,Power_kW,Temperature (C),Year
27/10/2018 20:58,44.424109,27.09,2018
27/10/2018 21:58,43.224981,25.88,2018
27/10/2018 22:58,42.022357,25.42,2018
27/10/2018 23:58,41.4592825,22.99,2018
28/10/2018 0:58,40.954766,23.67,2018
28/10/2018 1:58,40.2448595,24.01,2018
28/10/2018 2:58,41.4855025,24.39,2018
28/10/2018 3:58,40.0534535,23.11,2018
28/10/2018 4:58,40.188268,22.34,2018
28/10/2018 5:58,40.41813,22.04,2018
28/10/2018 6:58,41.751417,20.64,2018
28/10/2018 7:58,41.19140150000001,20.12,2018
28/10/2018 8:58,43.6080115,20.69,2018
28/10/2018 9:58,44.2106345,21.1,2018
28/10/2018 10:58,45.5378035,22.3,2018
28/10/2018 11:58,45.697527,22.78,2018
28/10/2018 12:58,44.7289165,24.26,2018
28/10/2018 13:58,44.301312,25.98,2018
28/10/2018 14:58,47.0179225,28.12,2018
28/10/2018 15:58,48.397313,22.57,2018
28/10/2018 16:58,52.3257245,23.42,2018
28/10/2018 17:58,54.93614399999999,23.65,2018
28/10/2018 18:58,53.0568255,23.39,2018
28/10/2018 19:58,48.1917045,22.88,2018
28/10/2018 20:58,45.1029885,21.81,2018
28/10/2018 21:58,44.9128935,20.96,2018
28/10/2018 22:58,43.010414,20.84,2018
28/10/2018 23:58,42.960159,20.15,2018
29/10/2018 0:58,41.708154,19.26,2018
29/10/2018 1:58,40.7937315,18.57,2018
29/10/2018 2:58,40.5227915,18.22,2018
29/10/2018 3:58,40.476688,17.59,2018
29/10/2018 4:58,47.419307,16.91,2018
29/10/2018 5:58,49.582894,16.38,2018
29/10/2018 6:58,125.154615,15.93,2018
29/10/2018 7:58,205.7808965,15.61,2018
29/10/2018 8:58,230.387274,15.41,2018
29/10/2018 9:58,238.58080550000003,16.43,2018
29/10/2018 10:58,244.361223,17.68,2018
29/10/2018 11:58,256.8661965,18.53,2018
29/10/2018 12:58,239.640312,19.62,2018
29/10/2018 13:58,251.4268575,22.0,2018
29/10/2018 14:58,255.1806875,24.46,2018
29/10/2018 15:58,273.3756195,24.14,2018
29/10/2018 16:58,251.569101,24.13,2018
29/10/2018 17:58,233.534985,24.01,2018
29/10/2018 18:58,203.144694,23.32,2018
29/10/2018 19:58,116.5752125,21.95,2018
29/10/2018 20:58,74.363416,20.86,2018
29/10/2018 21:58,52.4725565,20.46,2018
29/10/2018 22:58,43.8815735,19.85,2018
29/10/2018 23:58,42.2908935,19.08,2018
30/10/2018 0:58,42.1886355,18.92,2018
30/10/2018 1:58,41.8372875,18.48,2018
30/10/2018 2:58,42.0693345,17.45,2018
30/10/2018 3:58,42.2275285,16.89,2018
30/10/2018 4:58,51.900742,16.87,2018
30/10/2018 5:58,51.926525,18.38,2018
30/10/2018 6:58,127.0457325,18.83,2018
30/10/2018 7:58,201.560569,21.17,2018
30/10/2018 8:58,208.7922635,20.6,2018
30/10/2018 9:58,235.1621545,9.85,2018
30/10/2018 10:58,242.43449,9.85,2018
30/10/2018 11:58,237.818459,9.55,2018
30/10/2018 12:58,246.7111905,9.35,2018
30/10/2018 13:58,253.024748,9.18,2018
30/10/2018 14:58,252.1133845,9.52,2018
30/10/2018 15:58,245.6457845,9.17,2018
30/10/2018 16:58,257.4120095,9.19,2018
30/10/2018 17:58,240.620503,8.58,2018
30/10/2018 18:58,197.6439565,8.22,2018
30/10/2018 19:58,109.465441,8.34,2018
30/10/2018 20:58,73.15642199999998,8.28,2018
30/10/2018 21:58,53.098559,7.8,2018
30/10/2018 22:58,49.127977,7.45,2018
30/10/2018 23:58,44.716462,7.19,2018
31/10/2018 0:58,41.74792100000001,7.1,2018
31/10/2018 1:58,41.8538935,18.48,2018
31/10/2018 2:58,41.1730475,17.45,2018
31/10/2018 3:58,41.063579,16.89,2018
31/10/2018 4:58,54.88654449999999,16.87,2018
31/10/2018 5:58,51.106276,18.38,2018
31/10/2018 6:58,120.6983075,18.83,2018
31/10/2018 7:58,193.731714,21.17,2018
31/10/2018 8:58,209.2825775,20.6,2018
31/10/2018 9:58,243.447019,9.85,2018
31/10/2018 10:58,248.5964085,9.85,2018
31/10/2018 11:58,243.1850375,9.55,2018
31/10/2018 12:58,249.1020175,9.35,2018
31/10/2018 13:58,242.3442495,9.18,2018
31/10/2018 14:58,245.905581,9.52,2018
31/10/2018 15:58,250.38723450000003,9.17,2018
31/10/2018 16:58,250.0468115,9.19,2018
31/10/2018 17:58,226.2788185,8.58,2018
31/10/2018 18:58,202.771933,8.22,2018
31/10/2018 19:58,124.2165945,8.34,2018
31/10/2018 20:58,78.4050105,8.28,2018
31/10/2018 21:58,60.5640485,7.8,2018
31/10/2018 22:58,51.280639,7.45,2018
31/10/2018 23:58,48.498697,7.19,2018
01/11/2018 0:58,45.276259,7.1,2018
01/11/2018 1:58,42.416968,16.34,2018
01/11/2018 2:58,42.225999,15.78,2018
01/11/2018 3:58,41.3176945,15.33,2018
01/11/2018 4:58,43.072905,14.96,2018
01/11/2018 5:58,44.5873285,14.4,2018
01/11/2018 6:58,94.9826055,13.83,2018
01/11/2018 7:58,144.512404,13.92,2018
01/11/2018 8:58,134.536131,14.17,2018
01/11/2018 9:58,140.176927,15.3,2018
01/11/2018 10:58,149.3934755,15.68,2018
01/11/2018 11:58,142.3883655,17.39,2018
01/11/2018 12:58,141.7346135,18.74,2018
01/11/2018 13:58,145.8563975,20.27,2018
01/11/2018 14:58,151.72683700000005,19.37,2018
01/11/2018 15:58,140.174305,19.04,2018
01/11/2018 16:58,153.0507285,17.63,2018
01/11/2018 17:58,152.269154,17.61,2018
01/11/2018 18:58,145.107598,17.32,2018
01/11/2018 19:58,79.3930675,17.39,2018
01/11/2018 20:58,52.25646,17.32,2018
01/11/2018 21:58,48.441013,16.57,2018
01/11/2018 22:58,45.5994205,16.36,2018
01/11/2018 23:58,45.60969,16.39,2018
02/11/2018 0:58,44.28208400000001,16.49,2018
02/11/2018 1:58,44.2244,16.38,2018
02/11/2018 2:58,44.5484355,16.29,2018
02/11/2018 3:58,50.098554,16.4,2018
02/11/2018 4:58,56.1682655,16.23,2018
02/11/2018 5:58,51.5041645,16.08,2018
02/11/2018 6:58,120.757084,16.28,2018
02/11/2018 7:58,190.5558165,16.12,2018
02/11/2018 8:58,203.7514685,16.14,2018
02/11/2018 9:58,231.495069,16.14,2018
02/11/2018 10:58,234.700901,16.6,2018
02/11/2018 11:58,228.58268250000003,17.1,2018
02/11/2018 12:58,234.0827645,15.96,2018
02/11/2018 13:58,246.266543,16.47,2018
02/11/2018 14:58,259.5074245,17.24,2018
02/11/2018 15:58,246.1675625,18.15,2018
02/11/2018 16:58,238.196901,17.38,2018
02/11/2018 17:58,227.6645455,16.92,2018
02/11/2018 18:58,202.8848975,16.73,2018
02/11/2018 19:58,155.23638400000004,16.63,2018
02/11/2018 20:58,106.843878,16.43,2018
02/11/2018 21:58,81.458985,16.37,2018
02/11/2018 22:58,44.379535,16.11,2018
02/11/2018 23:58,43.5691185,15.5,2018
03/11/2018 0:58,42.3035665,15.49,2018
03/11/2018 1:58,41.7101205,15.41,2018
03/11/2018 2:58,42.284994,15.2,2018
03/11/2018 3:58,42.53452100000001,15.16,2018
03/11/2018 4:58,41.46256,15.46,2018
03/11/2018 5:58,42.035904,15.28,2018
03/11/2018 6:58,44.0467595,15.51,2018
03/11/2018 7:58,44.2888575,15.06,2018
03/11/2018 8:58,46.589881,16.09,2018
03/11/2018 9:58,47.2670125,18.03,2018
03/11/2018 10:58,48.5426155,18.46,2018
03/11/2018 11:58,48.6138465,16.27,2018
03/11/2018 12:58,49.7369365,18.73,2018
03/11/2018 13:58,48.068689,18.13,2018
03/11/2018 14:58,48.9429075,18.01,2018
03/11/2018 15:58,51.9442235,14.54,2018
03/11/2018 16:58,55.892737,14.59,2018
03/11/2018 17:58,56.945907,15.71,2018
03/11/2018 18:58,57.5164105,15.92,2018
03/11/2018 19:58,51.6820235,15.93,2018
03/11/2018 20:58,49.0770665,15.9,2018
03/11/2018 21:58,45.305975,15.98,2018
03/11/2018 22:58,44.4343785,15.89,2018
03/11/2018 23:58,44.42542,15.43,2018
04/11/2018 0:58,44.0262205,15.29,2018
04/11/2018 1:58,44.178515,14.65,2018
04/11/2018 2:58,43.1587755,14.69,2018
04/11/2018 3:58,43.2369985,15.08,2018
04/11/2018 4:58,42.4591385,14.81,2018
04/11/2018 5:58,41.563944,14.86,2018
04/11/2018 6:58,42.7388185,15.08,2018
04/11/2018 7:58,41.4077165,15.18,2018
04/11/2018 8:58,44.936273,15.24,2018
04/11/2018 9:58,44.5589235,16.28,2018
04/11/2018 10:58,45.2297185,17.1,2018
04/11/2018 11:58,45.482086,16.63,2018
04/11/2018 12:58,45.4276795,17.02,2018
04/11/2018 13:58,46.5424665,17.75,2018
04/11/2018 14:58,46.779539,17.45,2018
04/11/2018 15:58,50.9605365,17.44,2018
04/11/2018 16:58,51.075249,16.88,2018
04/11/2018 17:58,50.9316945,15.94,2018
04/11/2018 18:58,50.884717,15.54,2018
04/11/2018 19:58,49.883987,15.3,2018
04/11/2018 20:58,44.1258565,15.15,2018
04/11/2018 21:58,43.1565905,15.06,2018
04/11/2018 22:58,44.4221425,14.79,2018
04/11/2018 23:58,43.984487,14.42,2018
05/11/2018 0:58,43.3908225,14.07,2018
05/11/2018 1:58,41.965547,13.82,2018
05/11/2018 2:58,40.800505,13.5,2018
05/11/2018 3:58,41.146172,13.38,2018
05/11/2018 4:58,49.440432,13.44,2018
05/11/2018 5:58,51.2616295,13.15,2018
05/11/2018 6:58,135.414064,13.02,2018
05/11/2018 7:58,209.1506035,13.08,2018
05/11/2018 8:58,229.749691,13.21,2018
05/11/2018 9:58,236.184079,14.48,2018
05/11/2018 10:58,246.3851885,14.9,2018
05/11/2018 11:58,238.2622325,15.94,2018
05/11/2018 12:58,232.7874965,16.03,2018
05/11/2018 13:58,248.989927,16.05,2018
05/11/2018 14:58,243.110966,16.14,2018
05/11/2018 15:58,238.205641,15.75,2018
05/11/2018 16:58,244.6336925,15.76,2018
05/11/2018 17:58,242.51205750000003,14.29,2018
05/11/2018 18:58,219.5669355,13.34,2018
05/11/2018 19:58,166.6003505,12.91,2018
05/11/2018 20:58,109.8952305,12.72,2018
05/11/2018 21:58,81.8559995,12.66,2018
05/11/2018 22:58,43.717043,12.5,2018
05/11/2018 23:58,42.993808,12.39,2018
06/11/2018 0:58,42.4892915,12.74,2018
06/11/2018 1:58,42.2131075,12.41,2018
06/11/2018 2:58,42.2323355,11.92,2018
06/11/2018 3:58,41.220025,11.69,2018
06/11/2018 4:58,49.3707305,11.89,2018
06/11/2018 5:58,51.661266,11.92,2018
06/11/2018 6:58,122.9606565,11.94,2018
06/11/2018 7:58,183.892659,11.71,2018
06/11/2018 8:58,206.9961935,12.45,2018
06/11/2018 9:58,237.7574975,12.82,2018
06/11/2018 10:58,244.472658,12.9,2018
06/11/2018 11:58,246.6447665,13.91,2018
06/11/2018 12:58,231.7059215,15.14,2018
06/11/2018 13:58,239.3272015,17.02,2018
06/11/2018 14:58,263.1887125,17.24,2018
06/11/2018 15:58,271.8518005,17.04,2018
06/11/2018 16:58,260.3892905,17.1,2018
06/11/2018 17:58,227.0317695,16.72,2018
06/11/2018 18:58,209.464151,15.22,2018
06/11/2018 19:58,137.316325,14.15,2018
06/11/2018 20:58,105.331858,13.98,2018
06/11/2018 21:58,77.123508,13.73,2018
06/11/2018 22:58,48.1667955,13.74,2018
06/11/2018 23:58,44.240569,13.46,2018
07/11/2018 0:58,43.296212,13.44,2018
07/11/2018 1:58,43.5713035,12.95,2018
07/11/2018 2:58,42.651637,12.72,2018
07/11/2018 3:58,42.30990300000001,12.33,2018
07/11/2018 4:58,53.620337,12.87,2018
07/11/2018 5:58,51.6217175,11.57,2018
07/11/2018 6:58,119.0910215,12.29,2018
07/11/2018 7:58,180.42419,12.22,2018
07/11/2018 8:58,213.086444,11.88,2018
07/11/2018 9:58,242.7760055,14.01,2018
07/11/2018 10:58,266.603212,15.11,2018
07/11/2018 11:58,251.5422255,16.7,2018
07/11/2018 12:58,258.3581145,17.63,2018
07/11/2018 13:58,263.9372935,17.74,2018
07/11/2018 14:58,278.5151765,17.88,2018
07/11/2018 15:58,271.2002335,16.96,2018
07/11/2018 16:58,272.279405,16.15,2018
07/11/2018 17:58,256.979161,15.09,2018
07/11/2018 18:58,209.4949595,14.03,2018
07/11/2018 19:58,108.9255275,13.94,2018
07/11/2018 20:58,65.9374005,13.86,2018
07/11/2018 21:58,51.341382,14.01,2018
07/11/2018 22:58,49.330745,13.88,2018
07/11/2018 23:58,46.869124,13.25,2018
08/11/2018 0:58,46.369196,13.05,2018
08/11/2018 1:58,47.312242,12.77,2018
08/11/2018 2:58,45.3455235,12.64,2018
08/11/2018 3:58,44.017262,12.18,2018
08/11/2018 4:58,51.759591,11.93,2018
08/11/2018 5:58,52.835922,11.52,2018
08/11/2018 6:58,139.798922,11.24,2018
08/11/2018 7:58,222.676409,11.32,2018
08/11/2018 8:58,247.301359,11.56,2018
08/11/2018 9:58,254.3097465,13.4,2018
08/11/2018 10:58,263.514059,14.21,2018
08/11/2018 11:58,256.9448565,14.89,2018
08/11/2018 12:58,259.50174350000003,15.78,2018
08/11/2018 13:58,281.8826985,16.44,2018
08/11/2018 14:58,266.2372245,16.43,2018
08/11/2018 15:58,269.788505,15.95,2018
08/11/2018 16:58,263.9971625,15.12,2018
08/11/2018 17:58,247.889998,13.66,2018
08/11/2018 18:58,193.6974095,12.63,2018
08/11/2018 19:58,112.023202,12.48,2018
08/11/2018 20:58,72.900777,12.53,2018
08/11/2018 21:58,54.9682635,12.18,2018
08/11/2018 22:58,46.487186,12.58,2018
08/11/2018 23:58,45.3774245,12.37,2018
09/11/2018 0:58,43.8439915,11.83,2018
09/11/2018 1:58,43.85032800000001,11.9,2018
09/11/2018 2:58,43.3938815,11.48,2018
09/11/2018 3:58,42.9787315,12.14,2018
09/11/2018 4:58,51.1418915,11.82,2018
09/11/2018 5:58,50.5453865,11.1,2018
09/11/2018 6:58,141.015967,10.33,2018
09/11/2018 7:58,202.3268485,10.64,2018
09/11/2018 8:58,223.115594,11.32,2018
09/11/2018 9:58,265.0590725,11.91,2018
09/11/2018 10:58,263.66395,12.2,2018
09/11/2018 11:58,248.649067,13.21,2018
09/11/2018 12:58,251.4194285,13.84,2018
09/11/2018 13:58,264.919451,14.92,2018
09/11/2018 14:58,273.86702599999995,15.87,2018
09/11/2018 15:58,272.2940445,15.8,2018
09/11/2018 16:58,272.219099,15.76,2018
09/11/2018 17:58,240.6281505,13.83,2018
09/11/2018 18:58,204.6403265,13.03,2018
09/11/2018 19:58,108.26675,12.44,2018
09/11/2018 20:58,63.538926,12.37,2018
09/11/2018 21:58,53.871612,12.63,2018
09/11/2018 22:58,50.0174905,12.68,2018
09/11/2018 23:58,48.3280485,12.63,2018
10/11/2018 0:58,45.7938855,12.41,2018
10/11/2018 1:58,43.956519,12.48,2018
10/11/2018 2:58,43.1111425,11.93,2018
10/11/2018 3:58,43.282665,10.98,2018
10/11/2018 4:58,42.8192265,10.07,2018
10/11/2018 5:58,43.409832,11.14,2018
10/11/2018 6:58,44.935836,11.03,2018
10/11/2018 7:58,111.572218,9.67,2018
10/11/2018 8:58,154.138203,10.63,2018
10/11/2018 9:58,150.19340400000004,13.12,2018
10/11/2018 10:58,143.5918635,14.47,2018
10/11/2018 11:58,107.258154,15.86,2018
10/11/2018 12:58,78.1061025,16.42,2018
10/11/2018 13:58,51.031986,18.17,2018
10/11/2018 14:58,53.9212115,18.6,2018
10/11/2018 15:58,54.965423,19.52,2018
10/11/2018 16:58,56.2880035,18.28,2018
10/11/2018 17:58,58.8580005,16.71,2018
10/11/2018 18:58,55.181738,15.47,2018
10/11/2018 19:58,50.749247,15.27,2018
10/11/2018 20:58,47.449023,15.07,2018
10/11/2018 21:58,46.2396255,14.63,2018
10/11/2018 22:58,44.4168985,14.83,2018
10/11/2018 23:58,44.5986905,14.29,2018
11/11/2018 0:58,44.508887,14.14,2018
11/11/2018 1:58,44.6048085,14.34,2018
11/11/2018 2:58,43.407647,13.6,2018
11/11/2018 3:58,43.3851415,13.27,2018
11/11/2018 4:58,43.755062,13.31,2018
11/11/2018 5:58,42.4910395,12.63,2018
11/11/2018 6:58,43.7701385,11.8,2018
11/11/2018 7:58,44.0843415,12.37,2018
11/11/2018 8:58,45.531904,14.19,2018
11/11/2018 9:58,46.2081615,14.58,2018
11/11/2018 10:58,47.673641,16.81,2018
11/11/2018 11:58,49.164685,18.56,2018
11/11/2018 12:58,49.2759015,18.35,2018
11/11/2018 13:58,50.1914165,18.73,2018
11/11/2018 14:58,51.380712,19.13,2018
11/11/2018 15:58,52.3410195,19.22,2018
11/11/2018 16:58,56.168047,17.95,2018
11/11/2018 17:58,55.75901500000001,15.72,2018
11/11/2018 18:58,51.976343,14.04,2018
11/11/2018 19:58,50.487484,13.4,2018
11/11/2018 20:58,47.3478575,13.13,2018
11/11/2018 21:58,44.4037885,13.21,2018
11/11/2018 22:58,44.044356,13.01,2018
11/11/2018 23:58,42.49038400000001,12.71,2018
12/11/2018 0:58,42.628039,12.53,2018
12/11/2018 1:58,43.581573,12.58,2018
12/11/2018 2:58,42.6557885,12.11,2018
12/11/2018 3:58,43.1185715,12.38,2018
12/11/2018 4:58,51.7078065,12.26,2018
12/11/2018 5:58,50.9928745,12.15,2018
12/11/2018 6:58,143.06790049999995,12.2,2018
12/11/2018 7:58,207.33902,12.34,2018
12/11/2018 8:58,234.980144,13.26,2018
12/11/2018 9:58,242.330484,14.51,2018
12/11/2018 10:58,251.854025,14.42,2018
12/11/2018 11:58,249.8195715,15.36,2018
12/11/2018 12:58,252.9318855,15.94,2018
12/11/2018 13:58,269.30562000000003,16.66,2018
12/11/2018 14:58,269.708534,16.75,2018
12/11/2018 15:58,275.41640950000004,15.72,2018
12/11/2018 16:58,273.2484525,14.32,2018
12/11/2018 17:58,256.092488,13.72,2018
12/11/2018 18:58,223.4942545,13.41,2018
12/11/2018 19:58,153.563548,13.33,2018
12/11/2018 20:58,103.4529765,13.16,2018
12/11/2018 21:58,82.16911,13.41,2018
12/11/2018 22:58,49.891416,13.89,2018
12/11/2018 23:58,49.1924345,14.0,2018
13/11/2018 0:58,47.890393,14.06,2018
13/11/2018 1:58,46.995417,14.02,2018
13/11/2018 2:58,47.2386075,13.88,2018
13/11/2018 3:58,46.6167565,13.99,2018
13/11/2018 4:58,55.0176445,13.49,2018
13/11/2018 5:58,55.99761700000001,13.27,2018
13/11/2018 6:58,138.3635955,13.11,2018
13/11/2018 7:58,207.605153,13.25,2018
13/11/2018 8:58,234.416851,13.64,2018
13/11/2018 9:58,249.739819,13.87,2018
13/11/2018 10:58,254.0776995,14.95,2018
13/11/2018 11:58,250.31054100000003,16.66,2018
13/11/2018 12:58,253.28957000000003,17.86,2018
13/11/2018 13:58,280.7211525,17.8,2018
13/11/2018 14:58,270.1780905,18.16,2018
13/11/2018 15:58,272.2324275,17.59,2018
13/11/2018 16:58,295.504207,17.23,2018
13/11/2018 17:58,271.8666585,15.82,2018
13/11/2018 18:58,213.589868,14.43,2018
13/11/2018 19:58,117.5689505,13.5,2018
13/11/2018 20:58,77.3474705,13.11,2018
13/11/2018 21:58,60.65997,13.12,2018
13/11/2018 22:58,52.366584,13.64,2018
13/11/2018 23:58,51.9328615,14.25,2018
14/11/2018 0:58,48.538027,13.67,2018
14/11/2018 1:58,48.021056,13.16,2018
14/11/2018 2:58,49.696951,12.41,2018
14/11/2018 3:58,49.291415,11.54,2018
14/11/2018 4:58,62.383935,11.02,2018
14/11/2018 5:58,55.399364,10.52,2018
14/11/2018 6:58,125.41943700000002,10.15,2018
14/11/2018 7:58,168.505889,10.12,2018
14/11/2018 8:58,193.2232645,10.7,2018
14/11/2018 9:58,208.469976,11.1,2018
14/11/2018 10:58,216.3099745,12.57,2018
14/11/2018 11:58,216.7557145,12.86,2018
14/11/2018 12:58,212.0610235,13.85,2018
14/11/2018 13:58,225.393238,16.09,2018
14/11/2018 14:58,230.711528,17.4,2018
14/11/2018 15:58,230.1628745,16.57,2018
14/11/2018 16:58,233.51969,16.66,2018
14/11/2018 17:58,222.547494,15.74,2018
14/11/2018 18:58,183.698194,15.41,2018
14/11/2018 19:58,139.7252875,15.09,2018
14/11/2018 20:58,101.2024265,14.94,2018
14/11/2018 21:58,71.62451850000002,14.68,2018
14/11/2018 22:58,50.3264495,14.24,2018
14/11/2018 23:58,47.776773,13.62,2018
15/11/2018 0:58,47.2993505,12.08,2018
15/11/2018 1:58,45.826442,11.46,2018
15/11/2018 2:58,45.851788,11.21,2018
15/11/2018 3:58,45.1580505,10.24,2018
15/11/2018 4:58,56.5174285,9.74,2018
15/11/2018 5:58,53.6375985,9.2,2018
15/11/2018 6:58,110.754154,8.65,2018
15/11/2018 7:58,172.865838,8.59,2018
15/11/2018 8:58,195.4047685,9.37,2018
15/11/2018 9:58,212.5517745,10.11,2018
15/11/2018 10:58,219.883979,11.67,2018
15/11/2018 11:58,215.961467,12.66,2018
15/11/2018 12:58,211.274642,14.84,2018
15/11/2018 13:58,250.687672,16.19,2018
15/11/2018 14:58,281.5903455,17.92,2018
15/11/2018 15:58,246.610899,18.46,2018
15/11/2018 16:58,225.9694225,16.91,2018
15/11/2018 17:58,207.5909505,15.96,2018
15/11/2018 18:58,149.84948500000004,15.01,2018
15/11/2018 19:58,114.079287,14.48,2018
15/11/2018 20:58,75.176673,14.12,2018
15/11/2018 21:58,57.459382,13.98,2018
15/11/2018 22:58,51.808972,14.23,2018
15/11/2018 23:58,50.009843,13.47,2018
16/11/2018 0:58,48.1672325,12.18,2018
16/11/2018 1:58,46.4900265,12.22,2018
16/11/2018 2:58,46.920253,11.9,2018
16/11/2018 3:58,45.547199,11.25,2018
16/11/2018 4:58,55.024855,11.86,2018
16/11/2018 5:58,54.36214449999999,12.41,2018
16/11/2018 6:58,124.8244615,11.42,2018
16/11/2018 7:58,204.8789285,10.87,2018
16/11/2018 8:58,228.143716,12.08,2018
16/11/2018 9:58,243.12932,11.8,2018
16/11/2018 10:58,249.713162,15.52,2018
16/11/2018 11:58,248.601871,16.84,2018
16/11/2018 12:58,249.1229935,17.85,2018
16/11/2018 13:58,257.5619005,18.2,2018
16/11/2018 14:58,254.5278095,18.07,2018
16/11/2018 15:58,251.5662605,18.66,2018
16/11/2018 16:58,260.6781475,17.82,2018
16/11/2018 17:58,246.6329675,16.24,2018
16/11/2018 18:58,212.4394655,15.39,2018
16/11/2018 19:58,155.192684,14.35,2018
16/11/2018 20:58,85.0517805,14.05,2018
16/11/2018 21:58,54.962364,13.95,2018
16/11/2018 22:58,46.99935,14.04,2018
16/11/2018 23:58,46.3554305,13.63,2018
17/11/2018 0:58,45.69119050000001,12.88,2018
17/11/2018 1:58,45.52666,12.24,2018
17/11/2018 2:58,44.2538975,12.47,2018
17/11/2018 3:58,44.0790975,11.75,2018
17/11/2018 4:58,44.7166805,10.89,2018
17/11/2018 5:58,45.6116565,10.97,2018
17/11/2018 6:58,47.1857305,10.7,2018
17/11/2018 7:58,68.504994,10.77,2018
17/11/2018 8:58,78.6676475,10.99,2018
17/11/2018 9:58,80.49605550000003,12.54,2018
17/11/2018 10:58,85.145517,13.6,2018
17/11/2018 11:58,82.92009449999998,15.82,2018
17/11/2018 12:58,70.9773215,17.35,2018
17/11/2018 13:58,55.479335,17.25,2018
17/11/2018 14:58,57.6619315,18.08,2018
17/11/2018 15:58,62.86987900000001,19.34,2018
17/11/2018 16:58,63.517513,17.97,2018
17/11/2018 17:58,63.070462,16.47,2018
17/11/2018 18:58,58.23046850000001,15.25,2018
17/11/2018 19:58,55.849037,14.78,2018
17/11/2018 20:58,49.89250850000001,14.26,2018
17/11/2018 21:58,50.7752485,14.27,2018
17/11/2018 22:58,49.712683,13.8,2018
17/11/2018 23:58,46.9890805,13.75,2018
18/11/2018 0:58,46.0652625,13.68,2018
18/11/2018 1:58,45.5933025,12.54,2018
18/11/2018 2:58,45.0051005,12.5,2018
18/11/2018 3:58,44.929281,13.8,2018
18/11/2018 4:58,45.4364195,11.3,2018
18/11/2018 5:58,43.0814265,10.7,2018
18/11/2018 6:58,44.4562285,10.42,2018
18/11/2018 7:58,44.2617635,9.76,2018
18/11/2018 8:58,46.4227285,11.01,2018
18/11/2018 9:58,47.4094745,11.97,2018
18/11/2018 10:58,48.441887,14.26,2018
18/11/2018 11:58,47.517195,17.34,2018
18/11/2018 12:58,47.936278,17.25,2018
18/11/2018 13:58,49.305399,18.81,2018
18/11/2018 14:58,49.0189455,20.08,2018
18/11/2018 15:58,51.0719715,19.1,2018
18/11/2018 16:58,56.78924250000001,18.27,2018
18/11/2018 17:58,55.665497,17.49,2018
18/11/2018 18:58,54.331336,16.56,2018
18/11/2018 19:58,50.8456055,16.01,2018
18/11/2018 20:58,48.318216,15.94,2018
18/11/2018 21:58,49.100009,16.03,2018
18/11/2018 22:58,49.14895300000001,15.51,2018
18/11/2018 23:58,46.6617675,15.56,2018
19/11/2018 0:58,43.5900945,13.21,2018
19/11/2018 1:58,42.886306,14.28,2018
19/11/2018 2:58,44.497088,13.67,2018
19/11/2018 3:58,43.3676615,12.79,2018
19/11/2018 4:58,52.2649815,12.4,2018
19/11/2018 5:58,52.912834,11.8,2018
19/11/2018 6:58,144.8412465,11.37,2018
19/11/2018 7:58,230.5911345,11.09,2018
19/11/2018 8:58,236.972864,12.37,2018
19/11/2018 9:58,254.145653,13.31,2018
19/11/2018 10:58,259.66387050000003,14.23,2018
19/11/2018 11:58,238.584083,15.26,2018
19/11/2018 12:58,253.000713,17.0,2018
19/11/2018 13:58,262.168536,17.84,2018
19/11/2018 14:58,266.2267365,18.83,2018
19/11/2018 15:58,257.781056,19.29,2018
19/11/2018 16:58,265.467886,18.95,2018
19/11/2018 17:58,253.5401895,18.09,2018
19/11/2018 18:58,202.487883,17.76,2018
19/11/2018 19:58,140.38625,18.16,2018
19/11/2018 20:58,87.341442,17.72,2018
19/11/2018 21:58,57.625005,17.5,2018
19/11/2018 22:58,48.8826015,17.27,2018
19/11/2018 23:58,48.320838,16.55,2018
20/11/2018 0:58,46.1255685,15.32,2018
20/11/2018 1:58,46.0753135,14.78,2018
20/11/2018 2:58,46.7469825,13.53,2018
20/11/2018 3:58,45.1436295,12.18,2018
20/11/2018 4:58,55.7767135,11.86,2018
20/11/2018 5:58,53.472194,11.92,2018
20/11/2018 6:58,146.910223,10.92,2018
20/11/2018 7:58,207.2955385,10.82,2018
20/11/2018 8:58,229.722597,10.87,2018
20/11/2018 9:58,256.753669,12.02,2018
20/11/2018 10:58,264.6657725,12.76,2018
20/11/2018 11:58,262.131391,14.32,2018
20/11/2018 12:58,255.256507,17.01,2018
20/11/2018 13:58,255.385859,18.16,2018
20/11/2018 14:58,256.00399550000003,19.26,2018
20/11/2018 15:58,267.23861,19.44,2018
20/11/2018 16:58,271.6551505,19.91,2018
20/11/2018 17:58,260.1856485,18.88,2018
20/11/2018 18:58,209.666482,18.72,2018
20/11/2018 19:58,112.1510245,18.02,2018
20/11/2018 20:58,68.877318,17.58,2018
20/11/2018 21:58,52.59863100000001,16.71,2018
20/11/2018 22:58,47.75536,16.43,2018
20/11/2018 23:58,49.0906135,13.96,2018
21/11/2018 0:58,49.7107165,12.91,2018
21/11/2018 1:58,48.937008,11.72,2018
21/11/2018 2:58,47.845382,10.4,2018
21/11/2018 3:58,55.52959,10.49,2018
21/11/2018 4:58,56.3081055,9.41,2018
21/11/2018 5:58,55.3650595,8.8,2018
21/11/2018 6:58,149.5376855,8.68,2018
21/11/2018 7:58,207.737127,8.48,2018
21/11/2018 8:58,228.2029295,9.29,2018
21/11/2018 9:58,230.378534,10.67,2018
