,Date,Power_kW,Holiday,index,Temperature (C),HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
15242,28-09-2018 03:00,52.8868325,0.0,173745.0,22.56,46.28,0.0,0.0,1021.0,4.152,0.0,0.0
15243,28-09-2018 04:00,48.969346,0.0,173757.0,22.19,48.26,0.0,0.0,1021.0,4.54,0.0,0.0
15244,28-09-2018 05:00,57.6344005,0.0,173769.0,21.84,50.05,0.0,0.0,1021.0,2.463,0.0,0.0
15245,28-09-2018 06:00,57.6064325,0.0,173781.0,21.68,51.35,0.0,0.0,1020.0,1.633,0.0,0.0
15246,28-09-2018 07:00,150.9692975,0.0,173793.0,21.71,50.84,0.0,0.0,1020.0,1.439,0.0,0.0
15247,28-09-2018 08:00,261.8938815,0.0,173805.0,21.64,51.31,0.0,0.0,1021.0,6.752000000000002,0.0,0.0
15248,28-09-2018 09:00,280.6433665,0.0,173817.0,22.0,50.76,0.0,0.0,1021.0,116.6,0.0,0.0
15249,28-09-2018 10:00,303.4827345,0.0,173829.0,23.13,46.05,0.0,0.0,1021.0,316.7,0.0,0.0
15250,28-09-2018 11:00,307.127533,0.0,173841.0,24.79,46.81,0.0,0.0,1021.0,491.3,0.0,0.0
15251,28-09-2018 12:00,306.819885,0.0,173853.0,26.03,39.67,0.0,0.0,1021.0,653.3,0.0,0.0
15252,28-09-2018 13:00,313.2488105,0.0,173865.0,27.24,35.6,0.0,0.0,1020.0,719.0,0.0,0.0
15253,28-09-2018 14:00,323.296533,0.0,173877.0,29.7,21.9,0.0,0.0,1019.0,769.0,0.0,0.0
15254,28-09-2018 15:00,321.327848,0.0,173889.0,31.02,20.08,0.0,0.0,1018.0,719.0,0.0,0.0
15255,28-09-2018 16:00,311.9854435000001,0.0,173901.0,29.93,27.04,0.0,0.0,1017.0,615.0,0.0,0.0
15256,28-09-2018 17:00,306.1209035,0.0,173913.0,29.19,31.44,0.0,0.0,1017.0,476.4,0.0,0.0
15257,28-09-2018 18:00,283.183866,0.0,173925.0,27.47,34.63,0.0,0.0,1017.0,278.2,0.0,0.0
15258,28-09-2018 19:00,264.6631505,0.0,173937.0,24.43,40.61,0.0,0.0,1017.0,95.8,0.0,0.0
15259,28-09-2018 20:00,114.328814,0.0,173949.0,22.51,40.11,0.0,0.0,1017.0,6.834,0.0,0.0
15260,28-09-2018 21:00,67.1644965,0.0,173961.0,20.95,38.99,0.0,0.0,1017.0,7.14,0.0,0.0
15261,28-09-2018 22:00,54.51138,0.0,173973.0,20.01,41.92,0.0,0.0,1017.0,4.622,0.0,0.0
15262,28-09-2018 23:00,53.053111,0.0,173985.0,19.6,45.2,0.0,0.0,1018.0,5.4529999999999985,0.0,0.0
15263,29-09-2018 00:00,53.797759,0.0,173997.0,18.68,54.11,0.0,0.0,1018.0,15.31,0.0,0.0
15264,29-09-2018 01:00,47.6078725,0.0,174009.0,18.54,54.62,0.0,0.0,1018.0,4.124,0.0,0.0
15265,29-09-2018 02:00,47.3526645,0.0,174021.0,18.62,53.02,0.0,0.0,1018.0,1.357,0.0,0.0
15266,29-09-2018 03:00,46.138023,0.0,174033.0,18.19,53.85,0.0,0.0,1017.0,1.7990000000000002,0.0,0.0
15267,29-09-2018 04:00,45.877571,0.0,174045.0,18.04,54.14,0.0,0.0,1017.0,3.047,0.0,0.0
15268,29-09-2018 05:00,45.906413,0.0,174057.0,18.73,49.22,0.0,0.0,1016.0,4.457,0.0,0.0
15269,29-09-2018 06:00,45.646835,0.0,174069.0,18.89,48.16,0.0,0.0,1016.0,6.006,0.0,0.0
15270,29-09-2018 07:00,51.528418,0.0,174081.0,18.76,48.48,0.0,0.0,1016.0,0.221,0.0,0.0
15271,29-09-2018 08:00,56.7717625,0.0,174093.0,17.84,54.1,0.0,0.0,1017.0,4.596,0.0,0.0
15272,29-09-2018 09:00,56.024929500000006,0.0,174105.0,17.78,54.12,0.0,0.0,1017.0,145.5,0.0,0.0
15273,29-09-2018 10:00,58.155086,0.0,174117.0,19.09,54.53,0.0,0.0,1017.0,406.5,0.0,0.0
15274,29-09-2018 11:00,58.45749,0.0,174129.0,20.04,49.49,0.0,0.0,1017.0,509.0,0.0,0.0
15275,29-09-2018 12:00,58.4480945,0.0,174141.0,21.7,44.32,0.0,0.0,1017.0,637.6,0.0,0.0
15276,29-09-2018 13:00,61.391508,0.0,174153.0,22.9,41.7,0.0,0.0,1017.0,724.0,0.0,0.0
15277,29-09-2018 14:00,63.8585915,0.0,174165.0,25.57,37.52,0.0,0.0,1016.0,765.0,0.0,0.0
15278,29-09-2018 15:00,64.984959,0.0,174177.0,24.8,39.17,0.0,0.0,1015.0,710.0,0.0,0.0
15279,29-09-2018 16:00,67.0521875,0.0,174189.0,26.52,36.34,0.0,0.0,1015.0,612.6,0.0,0.0
15280,29-09-2018 17:00,67.724512,0.0,174201.0,24.48,41.78,0.0,0.0,1015.0,371.3,0.0,0.0
15281,29-09-2018 18:00,66.282849,0.0,174213.0,22.94,44.16,0.0,0.0,1015.0,269.8,0.0,0.0
15282,29-09-2018 19:00,70.0395195,0.0,174225.0,20.77,50.21,0.0,0.0,1015.0,91.9,0.0,0.0
15283,29-09-2018 20:00,70.1448365,0.0,174237.0,19.99,51.03,0.0,0.0,1015.0,4.345,0.0,0.0
15284,29-09-2018 21:00,52.4594465,0.0,174249.0,19.4,53.16,0.0,0.0,1016.0,11.21,0.0,0.0
15285,29-09-2018 22:00,49.6154505,0.0,174261.0,18.48,59.24,0.0,0.0,1016.0,4.6789999999999985,0.0,0.0
15286,29-09-2018 23:00,46.0053935,0.0,174273.0,18.4,60.94,0.0,0.0,1017.0,7.11,0.0,0.0
15287,30-09-2018 00:00,45.4761865,0.0,174285.0,17.81,65.5,0.0,0.0,1017.0,7.45,0.0,0.0
15288,30-09-2018 01:00,45.8760415,0.0,174297.0,17.47,67.86,0.0,0.0,1017.0,15.97,0.0,0.0
15289,30-09-2018 02:00,45.4495295,0.0,174309.0,16.97,69.89,0.0,0.0,1017.0,11.16,0.0,0.0
15290,30-09-2018 03:00,44.1118725,0.0,174321.0,16.73,72.1,0.0,0.0,1017.0,3.516,0.0,0.0
15291,30-09-2018 04:00,44.058777,0.0,174333.0,16.81,71.2,0.0,0.0,1017.0,6.4510000000000005,0.0,0.0
15292,30-09-2018 05:00,44.2233075,0.0,174345.0,16.55,72.3,0.0,0.0,1017.0,4.652,0.0,0.0
15293,30-09-2018 06:00,43.767298,0.0,174357.0,16.44,71.9,0.0,0.0,1017.0,3.904,0.0,0.0
15294,30-09-2018 07:00,49.495494,0.0,174369.0,16.22,73.0,0.0,0.0,1017.0,6.064,0.0,0.0
15295,30-09-2018 08:00,49.536135,0.0,174381.0,16.55,71.6,0.0,0.0,1017.0,4.015,0.0,0.0
15296,30-09-2018 09:00,50.37299,0.0,174393.0,17.18,69.69,0.0,0.0,1018.0,139.4,0.0,0.0
15297,30-09-2018 10:00,52.0132695,0.0,174405.0,18.51,64.46,0.0,0.0,1019.0,341.5,0.0,0.0
15298,30-09-2018 11:00,52.3501965,0.0,174417.0,21.08,53.56,0.0,0.0,1019.0,514.0,0.0,0.0
15299,30-09-2018 12:00,53.0279835,0.0,174429.0,23.05,45.56,0.0,0.0,1019.0,639.4,0.0,0.0
15300,30-09-2018 13:00,53.391349,0.0,174441.0,22.68,48.85,0.0,0.0,1018.0,729.0,0.0,0.0
15301,30-09-2018 14:00,54.9953575,0.0,174453.0,23.94,44.44,0.0,0.0,1018.0,734.0,0.0,0.0
15302,30-09-2018 15:00,56.723474,0.0,174465.0,24.55,43.58,0.0,0.0,1018.0,722.0,0.0,0.0
15303,30-09-2018 16:00,56.890845,0.0,174477.0,26.58,38.3,0.0,0.0,1017.0,615.8,0.0,0.0
15304,30-09-2018 17:00,56.1153885,0.0,174489.0,25.52,41.25,0.0,0.0,1017.0,474.4,0.0,0.0
15305,30-09-2018 18:00,56.4247845,0.0,174501.0,23.54,44.44,0.0,0.0,1018.0,299.7,0.0,0.0
15306,30-09-2018 19:00,62.1193315,0.0,174513.0,21.41,49.94,0.0,0.0,1018.0,75.1,0.0,0.0
15307,30-09-2018 20:00,58.78086999999999,0.0,174525.0,19.93,58.22,0.0,0.0,1018.0,8.64,0.0,0.0
15308,30-09-2018 21:00,52.0255055,0.0,174537.0,18.79,65.05,0.0,0.0,1019.0,6.256,0.0,0.0
15309,30-09-2018 22:00,48.739484,0.0,174549.0,18.39,68.16,0.0,0.0,1019.0,5.149,0.0,0.0
15310,30-09-2018 23:00,46.98645850000001,0.0,174561.0,18.85,65.29,0.0,0.0,1020.0,8.83,0.0,0.0
15311,01-10-2018 00:00,46.121854,0.0,174573.0,18.92,62.91,0.0,0.0,1019.0,12.38,0.0,0.0
15312,01-10-2018 01:00,45.139915,0.0,174586.0,18.93,60.81,0.0,0.0,1019.0,12.76,0.0,0.0
15313,01-10-2018 02:00,45.094467,0.0,174597.0,18.7,62.48,0.0,0.0,1019.0,8.94,0.0,0.0
15314,01-10-2018 03:00,43.8483615,0.0,174610.0,17.46,69.01,0.0,0.0,1019.0,10.19,0.0,0.0
15315,01-10-2018 04:00,43.8195195,0.0,174621.0,17.4,69.42,0.0,0.0,1019.0,5.731,0.0,0.0
15316,01-10-2018 05:00,53.207809,0.0,174634.0,17.94,66.84,0.0,0.0,1019.0,4.651,0.0,0.0
15317,01-10-2018 06:00,55.9939025,0.0,174645.0,18.1,65.98,0.0,0.0,1019.0,7.7,0.0,0.0
15318,01-10-2018 07:00,140.7946265,0.0,174658.0,17.73,67.93,0.0,0.0,1019.0,1.412,0.0,0.0
15319,01-10-2018 08:00,264.1916275,0.0,174669.0,17.38,66.34,0.0,0.0,1019.0,11.49,0.0,0.0
15320,01-10-2018 09:00,288.2974215,0.0,174682.0,18.45,62.2,0.0,0.0,1020.0,136.8,0.0,0.0
15321,01-10-2018 10:00,304.0975935,0.0,174693.0,20.18,56.05,0.0,0.0,1020.0,315.6,0.0,0.0
15322,01-10-2018 11:00,311.0804165,0.0,174706.0,24.0,39.63,0.0,0.0,1020.0,519.5,0.0,0.0
15323,01-10-2018 12:00,311.348953,0.0,174717.0,24.78,31.07,0.0,0.0,1020.0,673.0,0.0,0.0
15324,01-10-2018 13:00,309.6496785,0.0,174730.0,25.79,27.47,0.0,0.0,1019.0,752.0,0.0,0.0
15325,01-10-2018 14:00,315.231698,0.0,174741.0,27.66,21.45,0.0,0.0,1019.0,771.0,0.0,0.0
15326,01-10-2018 15:00,319.194414,0.0,174754.0,27.74,19.58,0.0,0.0,1018.0,739.0,0.0,0.0
15327,01-10-2018 16:00,314.2875595000001,0.0,174765.0,26.57,20.9,0.0,0.0,1018.0,657.7,0.0,0.0
15328,01-10-2018 17:00,307.6193765,0.0,174778.0,26.09,24.06,0.0,0.0,1018.0,489.7,0.0,0.0
15329,01-10-2018 18:00,294.334358,0.0,174789.0,25.83,22.71,0.0,0.0,1017.0,325.6,0.0,0.0
15330,01-10-2018 19:00,267.1151575,0.0,174802.0,23.53,37.2,0.0,0.0,1017.0,89.6,0.0,0.0
15331,01-10-2018 20:00,118.385922,0.0,174813.0,22.13,36.2,0.0,0.0,1018.0,6.613,0.0,0.0
15332,01-10-2018 21:00,67.18350600000001,0.0,174826.0,21.13,35.86,0.0,0.0,1018.0,6.005,0.0,0.0
15333,01-10-2018 22:00,56.748383,0.0,174837.0,20.87,34.87,0.0,0.0,1019.0,3.82,0.0,0.0
15334,01-10-2018 23:00,52.613926,0.0,174850.0,20.79,35.0,0.0,0.0,1019.0,4.208,0.0,0.0
15335,02-10-2018 00:00,50.043055,0.0,174861.0,20.83,34.84,0.0,0.0,1019.0,3.875,0.0,0.0
15336,02-10-2018 01:00,47.65922,0.0,174874.0,20.53,35.28,0.0,0.0,1019.0,10.1,0.0,0.0
15337,02-10-2018 02:00,46.4131145,0.0,174885.0,21.07,32.87,0.0,0.0,1019.0,0.775,0.0,0.0
15338,02-10-2018 03:00,46.21012800000001,0.0,174898.0,20.97,31.26,0.0,0.0,1019.0,1.08,0.0,0.0
15339,02-10-2018 04:00,44.6996375,0.0,174909.0,21.03,28.31,0.0,0.0,1018.0,5.507999999999999,0.0,0.0
15340,02-10-2018 05:00,53.177656000000006,0.0,174922.0,20.51,27.49,0.0,0.0,1018.0,1.467,0.0,0.0
15341,02-10-2018 06:00,53.782464,0.0,174933.0,20.11,25.68,0.0,0.0,1018.0,8.41,0.0,0.0
15342,02-10-2018 07:00,143.88574599999995,0.0,174946.0,19.44,25.94,0.0,0.0,1019.0,5.398,0.0,0.0
15343,02-10-2018 08:00,253.65533900000003,0.0,174957.0,19.13,25.82,0.0,0.0,1019.0,5.675,0.0,0.0
15344,02-10-2018 09:00,269.737376,0.0,174970.0,19.31,25.77,0.0,0.0,1020.0,151.4,0.0,0.0
15345,02-10-2018 10:00,293.3677140000001,0.0,174981.0,19.36,26.54,0.0,0.0,1020.0,341.0,0.0,0.0
15346,02-10-2018 11:00,304.132335,0.0,174994.0,19.84,25.9,0.0,0.0,1021.0,561.4,0.0,0.0
15347,02-10-2018 12:00,303.5974470000001,0.0,175005.0,20.32,27.29,0.0,0.0,1021.0,634.7,0.0,0.0
15348,02-10-2018 13:00,306.024108,0.0,175018.0,22.79,24.82,0.0,0.0,1020.0,751.0,0.0,0.0
15349,02-10-2018 14:00,311.8726975,0.0,175029.0,25.44,20.56,0.0,0.0,1020.0,770.0,0.0,0.0
15350,02-10-2018 15:00,322.894056,0.0,175042.0,26.76,17.88,0.0,0.0,1019.0,725.0,0.0,0.0
15351,02-10-2018 16:00,322.282693,0.0,175053.0,28.09,15.96,0.0,0.0,1019.0,645.7,0.0,0.0
15352,02-10-2018 17:00,319.0713985,0.0,175066.0,29.39,14.11,0.0,0.0,1018.0,472.6,0.0,0.0
15353,02-10-2018 18:00,301.907131,0.0,175077.0,30.52,13.35,0.0,0.0,1018.0,297.4,0.0,0.0
15354,02-10-2018 19:00,277.35953,0.0,175090.0,29.92,14.27,0.0,0.0,1018.0,102.8,0.0,0.0
15355,02-10-2018 20:00,123.3701255,0.0,175101.0,27.98,17.43,0.0,0.0,1019.0,5.256,0.0,0.0
15356,02-10-2018 21:00,69.690138,0.0,175114.0,26.01,19.54,0.0,0.0,1019.0,3.403,0.0,0.0
15357,02-10-2018 22:00,57.7847285,0.0,175125.0,25.62,20.17,0.0,0.0,1020.0,6.032,0.0,0.0
15358,02-10-2018 23:00,53.387416,0.0,175138.0,25.39,17.39,0.0,0.0,1020.0,5.645,0.0,0.0
15359,03-10-2018 00:00,49.027467,0.0,175149.0,25.1,14.9,0.0,0.0,1020.0,9.6,0.0,0.0
15360,03-10-2018 01:00,47.9404295,0.0,175162.0,24.38,14.09,0.0,0.0,1020.0,7.11,0.0,0.0
15361,03-10-2018 02:00,46.4978925,0.0,175173.0,23.77,14.2,0.0,0.0,1020.0,4.235,0.0,0.0
15362,03-10-2018 03:00,46.085146,0.0,175186.0,22.94,16.15,0.0,0.0,1020.0,2.076,0.0,0.0
15363,03-10-2018 04:00,45.4320495,0.0,175197.0,21.93,18.0,0.0,0.0,1020.0,7.39,0.0,0.0
15364,03-10-2018 05:00,55.206647,0.0,175210.0,20.7,19.03,0.0,0.0,1020.0,5.7010000000000005,0.0,0.0
15365,03-10-2018 06:00,54.2043875,0.0,175221.0,20.29,18.55,0.0,0.0,1020.0,5.232,0.0,0.0
15366,03-10-2018 07:00,149.254291,0.0,175234.0,19.44,23.5,0.0,0.0,1021.0,3.654,0.0,0.0
15367,03-10-2018 08:00,252.292336,0.0,175245.0,19.26,24.44,0.0,0.0,1021.0,9.3,0.0,0.0
15368,03-10-2018 09:00,279.768711,0.0,175258.0,19.18,27.1,0.0,0.0,1021.0,164.8,0.0,0.0
15369,03-10-2018 10:00,240.745922,0.0,175269.0,19.84,23.06,0.0,0.0,1022.0,339.5,0.0,0.0
15370,03-10-2018 11:00,316.7434995,0.0,175282.0,21.13,19.34,0.0,0.0,1022.0,530.3,0.0,0.0
15371,03-10-2018 12:00,297.679156,0.0,175293.0,20.97,21.81,0.0,0.0,1022.0,659.9,0.0,0.0
15372,03-10-2018 13:00,292.6661105,0.0,175306.0,24.09,16.69,0.0,0.0,1022.0,747.0,0.0,0.0
15373,03-10-2018 14:00,303.888489,0.0,175317.0,26.56,11.88,0.0,0.0,1021.0,777.0,0.0,0.0
15374,03-10-2018 15:00,312.9035805000001,0.0,175330.0,29.42,10.87,0.0,0.0,1020.0,730.0,0.0,0.0
15375,03-10-2018 16:00,317.9745285,0.0,175341.0,29.44,9.39,0.0,0.0,1020.0,640.9,0.0,0.0
15376,03-10-2018 17:00,307.7644605,0.0,175354.0,28.44,14.0,0.0,0.0,1019.0,477.4,0.0,0.0
15377,03-10-2018 18:00,290.930128,0.0,175365.0,27.03,19.3,0.0,0.0,1019.0,305.3,0.0,0.0
15378,03-10-2018 19:00,267.208457,0.0,175378.0,26.8,14.15,0.0,0.0,1020.0,104.3,0.0,0.0
15379,03-10-2018 20:00,121.579955,0.0,175389.0,25.24,14.57,0.0,0.0,1020.0,3.735,0.0,0.0
15380,03-10-2018 21:00,65.6511655,0.0,175402.0,24.62,12.99,0.0,0.0,1020.0,5.285,0.0,0.0
15381,03-10-2018 22:00,55.2973245,0.0,175413.0,23.73,12.29,0.0,0.0,1020.0,5.452000000000001,0.0,0.0
15382,03-10-2018 23:00,53.701182,0.0,175426.0,23.12,12.93,0.0,0.0,1020.0,2.076,0.0,0.0
15383,04-10-2018 00:00,50.7241195,0.0,175437.0,23.23,13.55,0.0,0.0,1020.0,6.227,0.0,0.0
15384,04-10-2018 01:00,47.3836915,0.0,175450.0,23.25,14.22,0.0,0.0,1020.0,1.245,0.0,0.0
15385,04-10-2018 02:00,45.055137,0.0,175461.0,23.49,14.22,0.0,0.0,1020.0,1.245,0.0,0.0
15386,04-10-2018 03:00,44.8067025,0.0,175474.0,23.17,15.87,0.0,0.0,1020.0,5.176,0.0,0.0
15387,04-10-2018 04:00,44.405755,0.0,175485.0,21.89,19.41,0.0,0.0,1019.0,5.6179999999999986,0.0,0.0
15388,04-10-2018 05:00,52.117494,0.0,175498.0,22.59,16.12,0.0,0.0,1019.0,2.297,0.0,0.0
15389,04-10-2018 06:00,53.8145835,0.0,175509.0,21.78,18.39,0.0,0.0,1019.0,6.284,0.0,0.0
15390,04-10-2018 07:00,144.449476,0.0,175522.0,19.04,33.62,0.0,0.0,1019.0,6.478,0.0,0.0
15391,04-10-2018 08:00,246.0194195,0.0,175533.0,18.02,54.6,0.0,0.0,1019.0,6.727,0.0,0.0
15392,04-10-2018 09:00,277.1609135,0.0,175546.0,18.62,59.31,0.0,0.0,1020.0,147.1,0.0,0.0
15393,04-10-2018 10:00,290.7380665,0.0,175557.0,20.97,57.06,0.0,0.0,1020.0,325.9,0.0,0.0
15394,04-10-2018 11:00,301.5398325000001,0.0,175570.0,21.85,46.96,0.0,0.0,1020.0,530.9,0.0,0.0
15395,04-10-2018 12:00,299.3028295,0.0,175581.0,23.93,32.33,0.0,0.0,1020.0,643.7,0.0,0.0
15396,04-10-2018 13:00,299.0235865,0.0,175594.0,25.83,24.13,0.0,0.0,1019.0,726.0,0.0,0.0
15397,04-10-2018 14:00,311.586681,0.0,175605.0,25.85,28.13,0.0,0.0,1019.0,733.0,0.0,0.0
15398,04-10-2018 15:00,317.31444,0.0,175618.0,26.04,26.03,0.0,0.0,1018.0,694.9,0.0,0.0
15399,04-10-2018 16:00,311.1131915,0.0,175629.0,25.36,20.55,0.0,0.0,1018.0,615.0,0.0,0.0
15400,04-10-2018 17:00,304.094316,0.0,175642.0,25.05,24.02,0.0,0.0,1017.0,461.8,0.0,0.0
15401,04-10-2018 18:00,290.3897775,0.0,175653.0,26.42,25.24,0.0,0.0,1017.0,295.6,0.0,0.0
15402,04-10-2018 19:00,266.260604,0.0,175666.0,26.31,19.12,0.0,0.0,1017.0,95.3,0.0,0.0
15403,04-10-2018 20:00,117.747465,0.0,175677.0,24.78,23.41,0.0,0.0,1017.0,6.198,0.0,0.0
15404,04-10-2018 21:00,58.33338199999999,0.0,175690.0,23.5,25.7,0.0,0.0,1017.0,5.672999999999999,0.0,0.0
15405,04-10-2018 22:00,52.8946985,0.0,175701.0,22.7,25.51,0.0,0.0,1018.0,4.262,0.0,0.0
15406,04-10-2018 23:00,50.2783795,0.0,175714.0,22.13,24.49,0.0,0.0,1018.0,4.954,0.0,0.0
15407,05-10-2018 00:00,49.172551,1.0,175725.0,21.92,19.76,0.0,0.0,1018.0,6.947,0.0,0.0
15408,05-10-2018 01:00,49.8072935,1.0,175738.0,21.8,18.57,0.0,0.0,1018.0,3.2110000000000003,0.0,0.0
15409,05-10-2018 02:00,49.2724055,1.0,175749.0,22.27,18.56,0.0,0.0,1017.0,0.055,0.0,0.0
15410,05-10-2018 03:00,46.4939595,1.0,175762.0,21.72,19.89,0.0,0.0,1017.0,4.124,0.0,0.0
15411,05-10-2018 04:00,45.6326325,1.0,175773.0,20.8,21.19,0.0,0.0,1017.0,1.7990000000000002,0.0,0.0
15412,05-10-2018 05:00,46.5088175,1.0,175786.0,20.25,22.36,0.0,0.0,1016.0,5.1770000000000005,0.0,0.0
15413,05-10-2018 06:00,46.8020445,1.0,175797.0,20.42,21.03,0.0,0.0,1016.0,4.263,0.0,0.0
15414,05-10-2018 07:00,82.71339350000002,1.0,175810.0,19.11,23.35,0.0,0.0,1016.0,4.347,0.0,0.0
15415,05-10-2018 08:00,114.7336945,1.0,175821.0,18.3,40.63,0.0,0.0,1017.0,8.08,0.0,0.0
15416,05-10-2018 09:00,117.0795105,1.0,175834.0,19.17,35.17,0.0,0.0,1017.0,155.1,0.0,0.0
15417,05-10-2018 10:00,119.46706,1.0,175845.0,21.24,35.77,0.0,0.0,1017.0,322.4,0.0,0.0
15418,05-10-2018 11:00,123.787679,1.0,175858.0,23.14,30.42,0.0,0.0,1017.0,511.8,0.0,0.0
15419,05-10-2018 12:00,123.7953265,1.0,175869.0,22.41,27.45,0.0,0.0,1017.0,639.8,0.0,0.0
15420,05-10-2018 13:00,124.6120795,1.0,175882.0,25.15,20.72,0.0,0.0,1016.0,722.0,0.0,0.0
15421,05-10-2018 14:00,125.059349,1.0,175893.0,25.59,19.04,0.0,0.0,1015.0,747.0,0.0,0.0
15422,05-10-2018 15:00,125.937719,1.0,175906.0,29.29,12.92,0.0,0.0,1015.0,718.0,0.0,0.0
15423,05-10-2018 16:00,127.239979,1.0,175917.0,30.18,12.0,0.0,0.0,1014.0,624.5,0.0,0.0
15424,05-10-2018 17:00,128.8339365,1.0,175930.0,30.94,12.02,0.0,0.0,1014.0,457.5,0.0,0.0
15425,05-10-2018 18:00,124.7519195,1.0,175941.0,27.59,19.74,0.0,0.0,1014.0,285.4,0.0,0.0
15426,05-10-2018 19:00,124.5360415,1.0,175954.0,26.47,22.23,0.0,0.0,1014.0,83.9,0.0,0.0
15427,05-10-2018 20:00,91.9590025,1.0,175965.0,24.97,23.13,0.0,0.0,1014.0,2.158,0.0,0.0
15428,05-10-2018 21:00,57.089243,1.0,175978.0,23.66,25.74,0.0,0.0,1014.0,5.064,0.0,0.0
15429,05-10-2018 22:00,53.7818085,1.0,175989.0,22.93,26.5,0.0,0.0,1015.0,4.069,0.0,0.0
15430,05-10-2018 23:00,52.8295855,1.0,176002.0,20.82,38.57,0.0,0.0,1016.0,11.76,0.0,0.0
15431,06-10-2018 00:00,51.8354105,0.0,176013.0,22.57,28.23,0.0,0.0,1016.0,7.14,0.0,0.0
15432,06-10-2018 01:00,51.6737205,0.0,176026.0,21.68,28.23,0.0,0.0,1015.0,3.045,0.0,0.0
15433,06-10-2018 02:00,46.88835200000001,0.0,176037.0,21.12,28.91,0.0,0.0,1015.0,4.789,0.0,0.0
15434,06-10-2018 03:00,44.6043715,0.0,176050.0,20.46,30.85,0.0,0.0,1015.0,6.865,0.0,0.0
15435,06-10-2018 04:00,44.381283,0.0,176061.0,20.37,29.64,0.0,0.0,1015.0,5.757999999999999,0.0,0.0
15436,06-10-2018 05:00,44.48987750000001,0.0,176074.0,20.54,28.99,0.0,0.0,1015.0,7.06,0.0,0.0
15437,06-10-2018 06:00,43.603423,0.0,176085.0,18.56,40.74,0.0,0.0,1015.0,7.28,0.0,0.0
15438,06-10-2018 07:00,49.7675265,0.0,176098.0,17.18,63.45,0.0,0.0,1016.0,3.627,0.0,0.0
15507,09-10-2018 04:00,43.5297885,0.0,176104.0,17.36,32.81,0.0,0.0,1010.0,5.315,0.0,0.0
15508,09-10-2018 05:00,51.6129775,0.0,176113.0,17.29,36.15,0.0,0.0,1010.0,6.589,0.0,0.0
15509,09-10-2018 06:00,52.245098,0.0,176125.0,16.48,38.91,0.0,0.0,1010.0,4.928,0.0,0.0
15510,09-10-2018 07:00,139.285884,0.0,176137.0,16.07,40.14,0.0,0.0,1010.0,7.37,0.0,0.0
15511,09-10-2018 08:00,230.826896,0.0,176149.0,16.04,40.9,0.0,0.0,1010.0,7.89,0.0,0.0
15512,09-10-2018 09:00,257.8324035,0.0,176161.0,16.42,41.46,0.0,0.0,1010.0,134.2,0.0,0.0
15513,09-10-2018 10:00,271.671975,0.0,176173.0,16.61,39.11,0.0,0.0,1011.0,326.6,0.0,0.0
15514,09-10-2018 11:00,285.8720715,0.0,176185.0,16.99,38.96,0.0,0.0,1011.0,498.7,0.0,0.0
15515,09-10-2018 12:00,279.892382,0.0,176197.0,17.29,37.71,0.0,0.0,1010.0,630.9,0.0,0.0
15516,09-10-2018 13:00,285.918612,0.0,176209.0,19.13,31.25,0.0,0.0,1010.0,718.0,0.0,0.0
15517,09-10-2018 14:00,296.43021,0.0,176221.0,21.69,27.0,0.0,0.0,1009.0,752.0,0.0,0.0
15518,09-10-2018 15:00,303.8751605,0.0,176233.0,23.01,24.92,0.0,0.0,1008.0,698.9,0.0,0.0
15519,09-10-2018 16:00,302.3897975,0.0,176245.0,24.56,22.63,0.0,0.0,1007.0,599.1,0.0,0.0
15520,09-10-2018 17:00,310.2077275,0.0,176257.0,25.71,24.2,0.0,0.0,1007.0,443.7,0.0,0.0
15521,09-10-2018 18:00,295.550092,0.0,176269.0,23.62,27.08,0.0,0.0,1006.0,256.7,0.0,0.0
15522,09-10-2018 19:00,269.3189485,0.0,176281.0,22.47,28.02,0.0,0.0,1006.0,75.1,0.0,0.0
15523,09-10-2018 20:00,121.5605085,0.0,176293.0,20.79,29.1,0.0,0.0,1007.0,7.25,0.0,0.0
15524,09-10-2018 21:00,72.8302015,0.0,176305.0,19.7,30.01,0.0,0.0,1007.0,1.495,0.0,0.0
15525,09-10-2018 22:00,55.112692,0.0,176317.0,19.49,31.55,0.0,0.0,1007.0,5.204,0.0,0.0
15526,09-10-2018 23:00,52.0923665,0.0,176329.0,19.09,32.17,0.0,0.0,1007.0,5.7029999999999985,0.0,0.0
15527,10-10-2018 00:00,48.5880635,0.0,176341.0,18.79,33.24,0.0,0.0,1007.0,4.374,0.0,0.0
15528,10-10-2018 01:00,44.9238185,0.0,176353.0,18.45,34.34,0.0,0.0,1006.0,8.31,0.0,0.0
15529,10-10-2018 02:00,43.475819,0.0,176365.0,17.63,50.04,0.0,0.0,1006.0,4.596,0.0,0.0
15530,10-10-2018 03:00,42.598323,0.0,176377.0,16.7,65.83,0.0,0.0,1006.0,6.0360000000000005,0.0,0.0
15531,10-10-2018 04:00,42.8100495,0.0,176389.0,16.21,73.9,0.0,0.0,1006.0,2.326,0.0,0.0
15532,10-10-2018 05:00,49.436936,0.0,176401.0,16.21,74.5,0.0,0.0,1005.0,3.212,0.0,0.0
15533,10-10-2018 06:00,50.9705875,0.0,176413.0,16.23,79.6,0.0,0.0,1006.0,1.163,0.0,0.0
